src,dest,status
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-09-14-13-25-13-0400__CAM_FRONT_LEFT__1536946480904799.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-09-14-13-25-13-0400__CAM_FRONT_LEFT__1536946480904799.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178547687570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178547687570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178718937570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178718937570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n009-2018-05-08-15-52-41-0400__CAM_FRONT_LEFT__1525809493605371.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n009-2018-05-08-15-52-41-0400__CAM_FRONT_LEFT__1525809493605371.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n009-2018-05-08-15-52-41-0400__CAM_BACK__1525809203458097.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n009-2018-05-08-15-52-41-0400__CAM_BACK__1525809203458097.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n009-2018-05-08-15-52-41-0400__CAM_BACK__1525809576053889.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n009-2018-05-08-15-52-41-0400__CAM_BACK__1525809576053889.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_RIGHT/n008-2018-03-14-15-16-29-0400__CAM_BACK_RIGHT__1521055905154040.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_RIGHT/n008-2018-03-14-15-16-29-0400__CAM_BACK_RIGHT__1521055905154040.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-05-24-12-02-23-0400__CAM_FRONT_LEFT__1527178575904917.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-05-24-12-02-23-0400__CAM_FRONT_LEFT__1527178575904917.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-16-15-08-58-0400__CAM_BACK__1526497963787570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-16-15-08-58-0400__CAM_BACK__1526497963787570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_LEFT/n008-2018-05-24-12-02-23-0400__CAM_BACK_LEFT__1527178647147295.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_LEFT/n008-2018-05-24-12-02-23-0400__CAM_BACK_LEFT__1527178647147295.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-05-18-15-42-08-0400__CAM_FRONT_LEFT__1526672799504917.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-05-18-15-42-08-0400__CAM_FRONT_LEFT__1526672799504917.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178708937570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178739037570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178739037570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178759437570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178759437570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-05-18-15-42-08-0400__CAM_FRONT_LEFT__1526673019509421.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-05-18-15-42-08-0400__CAM_FRONT_LEFT__1526673019509421.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-05-30-16-31-36-0400__CAM_FRONT__1527713412612465.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-05-30-16-31-36-0400__CAM_FRONT__1527713412612465.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-05-30-16-31-36-0400__CAM_FRONT_LEFT__1527713456854917.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-05-30-16-31-36-0400__CAM_FRONT_LEFT__1527713456854917.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-30-16-31-36-0400__CAM_BACK__1527712759137570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-30-16-31-36-0400__CAM_BACK__1527712759137570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-05-16-15-08-58-0400__CAM_FRONT_LEFT__1526498033354917.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-05-16-15-08-58-0400__CAM_FRONT_LEFT__1526498033354917.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_RIGHT/n009-2018-05-08-15-52-41-0400__CAM_BACK_RIGHT__1525809655999189.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_RIGHT/n009-2018-05-08-15-52-41-0400__CAM_BACK_RIGHT__1525809655999189.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-05-24-12-02-23-0400__CAM_FRONT__1527178618112465.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-05-24-12-02-23-0400__CAM_FRONT__1527178618112465.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n009-2018-05-08-15-52-41-0400__CAM_FRONT_LEFT__1525809193260591.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n009-2018-05-08-15-52-41-0400__CAM_FRONT_LEFT__1525809193260591.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_RIGHT/n008-2018-05-16-15-08-58-0400__CAM_BACK_RIGHT__1526497999427820.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_RIGHT/n008-2018-05-16-15-08-58-0400__CAM_BACK_RIGHT__1526497999427820.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_RIGHT/n008-2018-05-24-12-02-23-0400__CAM_FRONT_RIGHT__1527178618419956.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_RIGHT/n008-2018-05-24-12-02-23-0400__CAM_FRONT_RIGHT__1527178618419956.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-21-11-06-59-0400__CAM_BACK__1526915643137570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-21-11-06-59-0400__CAM_BACK__1526915643137570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178688937570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178688937570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_LEFT/n008-2018-05-16-15-08-58-0400__CAM_BACK_LEFT__1526497974947295.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_LEFT/n008-2018-05-16-15-08-58-0400__CAM_BACK_LEFT__1526497974947295.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_RIGHT/n008-2018-05-21-11-06-59-0400__CAM_BACK_RIGHT__1526915633877813.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_RIGHT/n008-2018-05-21-11-06-59-0400__CAM_BACK_RIGHT__1526915633877813.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_RIGHT/n008-2018-05-30-16-31-36-0400__CAM_BACK_RIGHT__1527713416627813.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_RIGHT/n008-2018-05-30-16-31-36-0400__CAM_BACK_RIGHT__1527713416627813.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-05-16-15-08-58-0400__CAM_FRONT_LEFT__1526497973354917.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-05-16-15-08-58-0400__CAM_FRONT_LEFT__1526497973354917.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n009-2018-05-08-15-52-41-0400__CAM_FRONT_LEFT__1525809633694065.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n009-2018-05-08-15-52-41-0400__CAM_FRONT_LEFT__1525809633694065.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_RIGHT/n008-2018-07-31-15-02-23-0400__CAM_BACK_RIGHT__1533064138028113.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_RIGHT/n008-2018-07-31-15-02-23-0400__CAM_BACK_RIGHT__1533064138028113.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-07-27-11-24-50-0400__CAM_FRONT__1532705840612404.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-07-27-11-24-50-0400__CAM_FRONT__1532705840612404.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-30-16-31-36-0400__CAM_BACK__1527713382687570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-30-16-31-36-0400__CAM_BACK__1527713382687570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n013-2018-08-21-16-29-19+0800__CAM_FRONT__1534840695612407.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n013-2018-08-21-16-29-19+0800__CAM_FRONT__1534840695612407.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-09-18-14-08-40-0400__CAM_FRONT__1537294219762404.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-09-18-14-08-40-0400__CAM_FRONT__1537294219762404.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_RIGHT/n008-2018-05-18-15-42-08-0400__CAM_FRONT_RIGHT__1526672777919956.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_RIGHT/n008-2018-05-18-15-42-08-0400__CAM_FRONT_RIGHT__1526672777919956.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n006-2018-09-17-14-44-43-0400__CAM_BACK__1537210007637532.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n006-2018-09-17-14-44-43-0400__CAM_BACK__1537210007637532.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n010-2018-07-03-14-28-18+0800__CAM_BACK__1530599535137257.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n010-2018-07-03-14-28-18+0800__CAM_BACK__1530599535137257.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178698937570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178698937570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-07-31-15-02-23-0400__CAM_FRONT__1533063856762404.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-07-31-15-02-23-0400__CAM_FRONT__1533063856762404.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-30-16-31-36-0400__CAM_BACK__1527713482787570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-30-16-31-36-0400__CAM_BACK__1527713482787570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n006-2018-09-17-12-15-45-0400__CAM_FRONT__1537201241012482.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n006-2018-09-17-12-15-45-0400__CAM_FRONT__1537201241012482.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_RIGHT/n009-2018-05-08-15-52-41-0400__CAM_BACK_RIGHT__1525809323402861.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_RIGHT/n009-2018-05-08-15-52-41-0400__CAM_BACK_RIGHT__1525809323402861.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-21-11-06-59-0400__CAM_BACK__1526915733637570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-21-11-06-59-0400__CAM_BACK__1526915733637570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_RIGHT/n009-2018-09-12-09-07-31-0400__CAM_BACK_RIGHT__1536758692778088.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_RIGHT/n009-2018-09-12-09-07-31-0400__CAM_BACK_RIGHT__1536758692778088.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-07-27-11-24-50-0400__CAM_FRONT__1532705220362404.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-07-27-11-24-50-0400__CAM_FRONT__1532705220362404.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-05-16-15-08-58-0400__CAM_FRONT__1526498216012465.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-05-16-15-08-58-0400__CAM_FRONT__1526498216012465.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-05-30-15-20-59-0400__CAM_FRONT__1527708637762465.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-05-30-15-20-59-0400__CAM_FRONT__1527708637762465.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-09-12-09-33-37-0400__CAM_FRONT__1536759502112404.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-09-12-09-33-37-0400__CAM_FRONT__1536759502112404.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-03-02-10-34-21-0500__CAM_BACK__1520005510120881.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-03-02-10-34-21-0500__CAM_BACK__1520005510120881.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n006-2018-09-17-13-36-40-0400__CAM_FRONT_LEFT__1537206477004671.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n006-2018-09-17-13-36-40-0400__CAM_FRONT_LEFT__1537206477004671.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n014-2018-07-31-14-50-02-0400__CAM_FRONT__1533063794112509.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n014-2018-07-31-14-50-02-0400__CAM_FRONT__1533063794112509.jpg,COPIED
